id,Creative Habits,Creative Species,Top Species Habits,Gender,Discipline,Cluster,n_Creative_Habits,ClusterBridging,ClusterCentrality,Cluster_Fraction,x_tsne,y_tsne,label,OriginalLabel,OriginalX,OriginalY,OriginalSize
7071,Multitasker|Collaborator|Love Distractions|Outwardly Inspired|Rational|Internally Motivated|Comforting Mess|Pragmatist|Risk-Friendly|Reframer|Public Spaces|Novelty-Seeker|Stimulated By Constraints|Early Bird,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,Science-Engineering|Business-Entrepreneurship,Creative Species 5,14,-0.3029701510914499,0.7147906546428443,0.1024602927436936,28.01736831665039,-7.741986274719238,7071,7071,28.01736831665039,-7.741986274719238,10
7073,Generalist|Collaborator|Love Distractions|Outwardly Inspired|Comforting Mess|Fast-Paced|Perfectionist|Risk-Friendly|Let It Happen|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,12,-0.3625957214518908,1.253511920000558,0.1024602927436936,26.1485767364502,-8.173718452453613,7073,7073,26.1485767364502,-8.173718452453613,10
7074,Multitasker|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Kinetic|Slow-Paced|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,13,-0.4926248145263677,0.3097139048304075,0.1024602927436936,23.12133979797363,-16.25846481323242,7074,7074,23.12133979797363,-16.25846481323242,10
7076,Specialist|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Externally Motivated|Kinetic|Perfectionist|Risk-Averse|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Routine-Seeker|Stimulated By Constraints|Early Bird,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Science-Engineering|Arts-Design,Creative Species 1,16,1.062948973787409,0.07321075864710351,0.2128101318384719,-15.52283477783203,-14.41076946258545,7076,7076,-15.52283477783203,-14.41076946258545,10
7079,Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|NonKinetic|Tidy|Slow-Paced|Perfectionist|Risk-Averse|Let It Happen|Tenacious|Private Spaces|Quiet/Silence|Novelty-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Business-Entrepreneurship|Arts-Design,Creative Species 1,17,-0.1795126590484701,0.2238695916387032,0.2128101318384719,-21.00286102294922,-6.586479663848877,7079,7079,-21.00286102294922,-6.586479663848877,10
7080,Monotasker|Dislike Distractions|Inwardly Inspired|Intuitive|Kinetic|Tidy|Slow-Paced|Risk-Friendly|Make It Happen|Private Spaces|Nature-Lover|Routine-Seeker|Stifled By Constraints|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",,,Creative Species 6,15,0.131450565570765,0.2448740984707403,0.09820409010692412,-11.58937644958496,1.153119802474976,7080,7080,-11.58937644958496,1.153119802474976,10
7082,Monotasker|Solo Creator|Dislike Distractions|Internally Motivated|Slow-Paced|Risk-Averse|Let It Happen|Tenacious|Private Spaces|Quiet/Silence,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,,Creative Species 4,10,0.332692668505399,0.8343128070283721,0.1397280182705284,-11.65800762176514,8.44643783569336,7082,7082,-11.65800762176514,8.44643783569336,10
7091,Monotasker|Generalist|Collaborator|Self-Assured|Dislike Distractions|Inwardly Inspired|Rational|Internally Motivated|Kinetic|Tidy|Slow-Paced|Pragmatist|Risk-Averse|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Early Bird,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,22,0.6166215776490835,2.515936084527135,0.1397280182705284,-7.755608558654785,-0.3186234831809998,7091,7091,-7.755608558654785,-0.3186234831809998,10
7097,Generalist|Dislike Distractions|Intuitive|Internally Motivated|Tidy|Perfectionist|Risk-Averse|Let It Happen|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Stifled By Constraints,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",,,Creative Species 6,15,-0.5108538740665369,0.9852399893281265,0.09820409010692412,-14.3804874420166,2.794923782348633,7097,7097,-14.3804874420166,2.794923782348633,10
7098,Multitasker|Solo Creator|Self-Critical|Outwardly Inspired|Rational|Internally Motivated|Kinetic|Fast-Paced|Risk-Averse|Let It Happen|Reframer|Novelty-Seeker|Stifled By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,Arts-Design,Creative Species 5,14,-0.4615907044100521,0.06813472888341779,0.1024602927436936,20.27576446533203,-14.86550903320312,7098,7098,20.27576446533203,-14.86550903320312,10
7099,Multitasker|Collaborator|Dislike Distractions|Inwardly Inspired|Externally Motivated|Comforting Mess|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Early Bird,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,17,2.977618750653039,0.1672282480701597,0.1993148551853005,12.36926746368408,4.746187686920166,7099,7099,12.36926746368408,4.746187686920166,10
7105,Multitasker|Generalist|Collaborator|Self-Assured|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Novelty-Seeker|Stifled By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",,,Creative Species 3,11,-0.3574914851604059,2.648059554228396,0.1881033945811274,19.28981018066406,2.812766551971436,7105,7105,19.28981018066406,2.812766551971436,10
7111,Multitasker|Generalist|Collaborator|Love Distractions|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Pragmatist|Risk-Averse|Make It Happen|Reframer|Public Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stimulated By Constraints|Early Bird,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Science-Engineering,Creative Species 5,19,-0.2255056721101183,4.136571108867429,0.1024602927436936,27.91608047485352,-16.06704902648926,7111,7111,27.91608047485352,-16.06704902648926,10
7113,Multitasker|Generalist|Collaborator|Self-Assured|Love Distractions|Outwardly Inspired|Rational|Externally Motivated|Tidy|Make It Happen|Reframer|Noise/Music|Novelty-Seeker|Stimulated By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,,Creative Species 5,15,0.4438480754519268,1.524920048100637,0.1024602927436936,27.59224891662598,-15.26671981811523,7113,7113,27.59224891662598,-15.26671981811523,10
7114,Multitasker|Collaborator|Love Distractions|Externally Motivated|Kinetic|Perfectionist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Business-Entrepreneurship,Creative Species 3,16,-0.2097966024534551,1.1490272539675,0.1881033945811274,18.42561340332031,-1.471345782279968,7114,7114,18.42561340332031,-1.471345782279968,10
7116,Generalist|Collaborator|Self-Critical|Love Distractions|Outwardly Inspired|Comforting Mess|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stimulated By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,15,0.2328288699668383,3.087198145444433,0.1024602927436936,26.25751686096191,-7.989536285400391,7116,7116,26.25751686096191,-7.989536285400391,10
7117,Multitasker|Generalist|Self-Assured|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Tidy|Perfectionist|Risk-Averse|Reframer|Private Spaces|Routine-Seeker|Stifled By Constraints|Early Bird,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,,Creative Species 6,16,0.424112833771382,0.2250798739340842,0.09820409010692412,-13.88762187957764,-20.35897254943848,7117,7117,-13.88762187957764,-20.35897254943848,10
7119,Monotasker|Generalist|Collaborator|Love Distractions|Outwardly Inspired|Externally Motivated|Kinetic|Tidy|Risk-Friendly|Make It Happen|Reframer|Public Spaces|Noise/Music|Nature-Lover|Novelty-Seeker,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,,Creative Species 3,15,-0.4083050725364567,0.6796385307732166,0.1881033945811274,24.5917854309082,-3.475379467010498,7119,7119,24.5917854309082,-3.475379467010498,10
7121,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Rational|Externally Motivated|Kinetic|Risk-Averse|Reframer|Routine-Seeker|Stimulated By Constraints,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Science-Engineering,Creative Species 1,12,-0.8211674864368597,0.1316889752381952,0.2128101318384719,-15.32788276672363,-13.03350734710693,7121,7121,-15.32788276672363,-13.03350734710693,10
7123,Solo Creator|Self-Assured|Dislike Distractions|Outwardly Inspired|Kinetic|Risk-Friendly|Reframer|Nature-Lover|Novelty-Seeker|Stimulated By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",,,Creative Species 3,12,-0.8547887067824074,0.3137576614087842,0.1881033945811274,14.29679584503174,-6.547519207000732,7123,7123,14.29679584503174,-6.547519207000732,10
7124,Multitasker|Solo Creator|Outwardly Inspired|Internally Motivated|Kinetic|Comforting Mess|Risk-Friendly|Let It Happen|Reframer|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Business-Entrepreneurship|Arts-Design,Creative Species 2,14,1.57766312305328,0.2408931162887082,0.1993148551853005,3.368539094924927,12.30927848815918,7124,7124,3.368539094924927,12.30927848815918,10
7127,Monotasker|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Comforting Mess|Slow-Paced|Perfectionist|Risk-Friendly|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,19,0.675955371091756,1.807802855411255,0.2128101318384719,-16.60300445556641,-9.055790901184082,7127,7127,-16.60300445556641,-9.055790901184082,10
7128,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Externally Motivated|Slow-Paced|Make It Happen|Tenacious|Quiet/Silence|Routine-Seeker|Stifled By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Arts-Design,Creative Species 1,15,-0.3926610738289656,1.115517905553413,0.2128101318384719,-18.50942611694336,-9.795328140258789,7128,7128,-18.50942611694336,-9.795328140258789,10
7131,Monotasker|Solo Creator|Dislike Distractions|Kinetic|Tidy|Slow-Paced|Pragmatist|Risk-Averse|Make It Happen|Quiet/Silence|Routine-Seeker|Stimulated By Constraints|Early Bird,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Science-Engineering|Business-Entrepreneurship,Creative Species 1,13,-0.8211674864368597,0.3176062367335489,0.2128101318384719,-17.09017372131348,-15.20010948181152,7131,7131,-17.09017372131348,-15.20010948181152,10
7132,Multitasker|Generalist|Collaborator|Self-Assured|Outwardly Inspired|Externally Motivated|Kinetic|Fast-Paced|Perfectionist|Let It Happen|Reframer|Novelty-Seeker|Stifled By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Arts-Design,Creative Species 3,15,-0.8547887067824074,1.832126606299923,0.1881033945811274,21.19597244262695,0.4371375441551208,7132,7132,21.19597244262695,0.4371375441551208,10
7133,Multitasker|Generalist|Collaborator|Self-Assured|Dislike Distractions|Inwardly Inspired|Intuitive|Kinetic|Comforting Mess|Fast-Paced|Risk-Averse|Let It Happen|Reframer|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stimulated By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",,,Creative Species 3,19,1.916840096363996,0.07651115868647831,0.1881033945811274,12.56950569152832,2.021319627761841,7133,7133,12.56950569152832,2.021319627761841,10
7134,Monotasker|Solo Creator|Dislike Distractions|Internally Motivated|Kinetic|Tidy|Fast-Paced|Perfectionist|Risk-Friendly|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,18,0.5548699735952435,3.11160423578222,0.1397280182705284,-3.907366037368774,1.891974210739136,7134,7134,-3.907366037368774,1.891974210739136,10
7136,Multitasker|Generalist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|Kinetic|Comforting Mess|Slow-Paced|Risk-Averse|Make It Happen|Reframer|Quiet/Silence|Nature-Lover|Routine-Seeker,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",,,Creative Species 6,17,-0.5541575654828522,1.401466752299883,0.09820409010692412,-14.00796604156494,-2.450415134429932,7136,7136,-14.00796604156494,-2.450415134429932,10
7139,Multitasker|Generalist|Self-Critical|Dislike Distractions|Inwardly Inspired|Rational|Internally Motivated|NonKinetic|Fast-Paced|Pragmatist|Risk-Averse|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stimulated By Constraints|Early Bird,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,Business-Entrepreneurship|Arts-Design,Creative Species 6,20,1.996935006657878,0.8306997226554869,0.09820409010692412,-14.5232048034668,-4.830200672149658,7139,7139,-14.5232048034668,-4.830200672149658,10
7142,Monotasker|Love Distractions|Outwardly Inspired|Rational|Internally Motivated|Tidy|Pragmatist|Risk-Friendly|Make It Happen|Tenacious|Quiet/Silence|Novelty-Seeker|Stifled By Constraints,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,14,-1.092073750807057,0.5232886171299374,0.1397280182705284,-6.1623854637146,-2.466624021530151,7142,7142,-6.1623854637146,-2.466624021530151,10
7144,Multitasker|Collaborator|Dislike Distractions|Externally Motivated|Let It Happen|Reframer|Quiet/Silence|Novelty-Seeker|Stimulated By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Arts-Design,Creative Species 3,9,-0.8547887067824074,0.4824653219522442,0.1881033945811274,16.52357292175293,-1.226607322692871,7144,7144,16.52357292175293,-1.226607322692871,10
7145,Monotasker|Solo Creator|Self-Critical|Externally Motivated|NonKinetic|Slow-Paced|Pragmatist|Risk-Averse|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Agnostic|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Business-Entrepreneurship,Creative Species 1,15,-0.5592114339096762,0.9586010934894728,0.2128101318384719,-23.72050094604492,-10.95574951171875,7145,7145,-23.72050094604492,-10.95574951171875,10
7146,Multitasker|Specialist|Collaborator|Self-Critical|Outwardly Inspired|Externally Motivated|Comforting Mess|Perfectionist|Risk-Averse|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Agnostic|Novelty-Seeker|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,17,0.2136968583750419,0.01532116368765087,0.1024602927436936,16.16001319885254,-19.43332290649414,7146,7146,16.16001319885254,-19.43332290649414,10
7147,Multitasker|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Tidy|Risk-Friendly|Make It Happen|Reframer|Novelty-Seeker|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Science-Engineering,Creative Species 3,13,-0.8547887067824074,0.651172982495704,0.1881033945811274,14.56673336029053,-10.41600322723389,7147,7147,14.56673336029053,-10.41600322723389,10
7148,Collaborator|Self-Critical|Dislike Distractions|Outwardly Inspired|Internally Motivated|Kinetic|Slow-Paced|Perfectionist|Tenacious|Quiet/Silence|Nature-Agnostic|Novelty-Seeker|Stimulated By Constraints,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,Business-Entrepreneurship,Creative Species 4,14,-1.092073750807057,0.5232886171299374,0.1397280182705284,3.918681621551514,-2.124312162399292,7148,7148,3.918681621551514,-2.124312162399292,10
7149,Multitasker|Generalist|Collaborator|Dislike Distractions|Outwardly Inspired|Kinetic|Tidy|Let It Happen|Reframer|Quiet/Silence|Nature-Lover|Routine-Seeker|Stimulated By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Science-Engineering|Arts-Design,Creative Species 3,14,-0.7413552953064063,1.796082587714793,0.1881033945811274,11.62234592437744,-6.203161239624023,7149,7149,11.62234592437744,-6.203161239624023,10
7152,Generalist|Solo Creator|Dislike Distractions|Outwardly Inspired|Slow-Paced|Risk-Averse|Let It Happen|Reframer|Public Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Arts-Design,Creative Species 5,15,-0.5629996762413012,1.078119390801318,0.1024602927436936,23.26212120056152,-16.63160133361816,7152,7152,23.26212120056152,-16.63160133361816,10
7158,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|Kinetic|Tidy|Risk-Friendly|Make It Happen|Tenacious|Private Spaces|Noise/Music|Routine-Seeker|Stimulated By Constraints|Night Owl,Solo Noctus,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk-Averse",Male,,Creative Species 7,19,2.45197342179013,0.05234201007131862,0.04245821654728537,-14.87542152404785,-7.324724674224854,7158,7158,-14.87542152404785,-7.324724674224854,10
7161,Multitasker|Generalist|Outwardly Inspired|Kinetic|Tidy|Risk-Friendly|Let It Happen|Reframer|Quiet/Silence|Novelty-Seeker|Stifled By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Science-Engineering|Business-Entrepreneurship,Creative Species 3,13,-0.2097966024534551,1.1490272539675,0.1881033945811274,19.54864311218262,0.887663722038269,7161,7161,19.54864311218262,0.887663722038269,10
7164,Multitasker|Collaborator|Self-Assured|Love Distractions|Outwardly Inspired|Internally Motivated|Comforting Mess|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Novelty-Seeker|Stimulated By Constraints|Early Bird,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,Science-Engineering,Creative Species 5,14,1.696539435214227,0.1677773673117318,0.1024602927436936,27.81741714477539,-7.638479709625244,7164,7164,27.81741714477539,-7.638479709625244,10
7171,Multitasker|Generalist|Collaborator|Self-Assured|Love Distractions|Outwardly Inspired|Intuitive|Comforting Mess|Let It Happen|Reframer|Novelty-Seeker|Stifled By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Science-Engineering|Arts-Design,Creative Species 3,13,-0.05389643874545798,0.708672815948311,0.1881033945811274,23.72149848937988,0.960334062576294,7171,7171,23.72149848937988,0.960334062576294,10
7173,Multitasker|Collaborator|Self-Assured|Love Distractions|Outwardly Inspired|Intuitive|Externally Motivated|Comforting Mess|Perfectionist|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints|Night Owl,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,,Creative Species 3,18,2.331154272483092,1.272341376951217,0.1881033945811274,24.05337715148926,1.002583265304565,7173,7173,24.05337715148926,1.002583265304565,10
7176,Multitasker|Specialist|Solo Creator|Dislike Distractions|Outwardly Inspired|Rational|Tidy|Risk-Averse|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,16,-0.2691256592663284,0.6031637986366688,0.2128101318384719,-22.67745971679688,-18.54433059692383,7176,7176,-22.67745971679688,-18.54433059692383,10
7178,Monotasker|Generalist|Solo Creator|Dislike Distractions|Intuitive|Externally Motivated|NonKinetic|Fast-Paced|Perfectionist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Noise/Music|Novelty-Seeker|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Science-Engineering|Arts-Design,Creative Species 2,17,-0.3019352445342023,0.09073921202965608,0.1993148551853005,-0.9570433497428894,18.41933441162109,7178,7178,-0.9570433497428894,18.41933441162109,10
7181,Monotasker|Collaborator|Self-Assured|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|Kinetic|Tidy|Fast-Paced|Perfectionist|Risk-Friendly|Let It Happen|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,Business-Entrepreneurship|Arts-Design,Creative Species 4,21,2.190655585937275,3.000103593964911,0.1397280182705284,-2.181451797485352,4.338459968566895,7181,7181,-2.181451797485352,4.338459968566895,10
7185,Multitasker|Collaborator|Dislike Distractions|Outwardly Inspired|Intuitive|Internally Motivated|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Noise/Music|Novelty-Seeker|Stimulated By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,,Creative Species 3,14,1.329537061594861,0.1696611420574063,0.1881033945811274,12.90062141418457,0.554487943649292,7185,7185,12.90062141418457,0.554487943649292,10
7188,Multitasker|Collaborator|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Tidy|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Quiet/Silence|Stimulated By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Business-Entrepreneurship,Creative Species 3,15,-0.8547887067824074,1.663418945756463,0.1881033945811274,19.59953308105469,-5.902698993682861,7188,7188,19.59953308105469,-5.902698993682861,10
7190,Monotasker|Specialist|Dislike Distractions|Intuitive|Internally Motivated|Fast-Paced|Perfectionist|Risk-Friendly|Let It Happen|Tenacious|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,Arts-Design,Creative Species 4,13,-0.4819570777611854,0.1294789070200283,0.1397280182705284,-2.200800895690918,2.721770286560059,7190,7190,-2.200800895690918,2.721770286560059,10
7192,Collaborator|Outwardly Inspired|NonKinetic|Pragmatist|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,Arts-Design,Creative Species 5,12,0.2405960672634126,0.1403406037453839,0.1024602927436936,23.26280212402344,-10.98153018951416,7192,7192,23.26280212402344,-10.98153018951416,10
7193,Multitasker|Generalist|Collaborator|Self-Assured|Love Distractions|Outwardly Inspired|Externally Motivated|Kinetic|Tidy|Perfectionist|Let It Happen|Tenacious|Public Spaces|Quiet/Silence|Routine-Seeker|Stimulated By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 3,17,-0.8547887067824074,0.3137576614087842,0.1881033945811274,31.07516479492188,-1.055081725120544,7193,7193,31.07516479492188,-1.055081725120544,10
7195,Multitasker|Generalist|Solo Creator|Love Distractions|Outwardly Inspired|Externally Motivated|Kinetic|Tidy|Slow-Paced|Risk-Friendly|Make It Happen|Reframer|Public Spaces|Noise/Music|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",,,Creative Species 3,19,0.992549876205767,0.7947121986999007,0.1881033945811274,24.36114692687988,-2.359032154083252,7195,7195,24.36114692687988,-2.359032154083252,10
7199,Multitasker|Collaborator|Self-Critical|Love Distractions|Outwardly Inspired|Intuitive|Kinetic|Comforting Mess|Fast-Paced|Perfectionist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Business-Entrepreneurship|Arts-Design,Creative Species 2,19,5.669526004653894,1.43033227048072,0.1993148551853005,14.06425380706787,6.551821708679199,7199,7199,14.06425380706787,6.551821708679199,10
7201,Multitasker|Self-Critical|Outwardly Inspired|Rational|Externally Motivated|NonKinetic|Perfectionist|Risk-Averse|Make It Happen|Reframer|Noise/Music|Nature-Agnostic|Routine-Seeker|Stimulated By Constraints,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Science-Engineering|Business-Entrepreneurship,Creative Species 1,15,-0.8211674864368597,0.4105648674812258,0.2128101318384719,-23.54572868347168,-20.74112701416016,7201,7201,-23.54572868347168,-20.74112701416016,10
7202,Multitasker|Generalist|Collaborator|Self-Assured|Love Distractions|Rational|Externally Motivated|Kinetic|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Quiet/Silence|Nature-Lover|Stifled By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,,Creative Species 3,16,-0.8547887067824074,3.350495551191062,0.1881033945811274,19.24685668945312,-0.8988451361656189,7202,7202,19.24685668945312,-0.8988451361656189,10
7204,Monotasker|Generalist|Self-Critical|Dislike Distractions|Rational|Externally Motivated|Kinetic|Comforting Mess|Risk-Averse|Reframer|Public Spaces|Novelty-Seeker|Stifled By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,14,-0.9016068438292595,0.9452148476883319,0.1024602927436936,27.20294570922852,-20.33389854431152,7204,7204,27.20294570922852,-20.33389854431152,10
